latitude,longitude,station_id
52.650001525878906,5.739999771118164,58
52.650001525878906,5.989999771118164,59
52.650001525878906,6.239999771118164,60
52.650001525878906,6.489999771118164,61
52.650001525878906,6.739999771118164,62
52.650001525878906,6.989999771118164,63
52.400001525878906,3.240000009536743,64
52.400001525878906,3.490000009536743,65
52.400001525878906,3.740000009536743,66
52.400001525878906,3.990000009536743,67
52.400001525878906,4.239999771118164,68
52.400001525878906,4.489999771118164,69
52.400001525878906,4.739999771118164,70
52.400001525878906,4.989999771118164,71
52.400001525878906,5.239999771118164,72
52.400001525878906,5.489999771118164,73
52.400001525878906,5.739999771118164,74
52.400001525878906,5.989999771118164,75
52.400001525878906,6.239999771118164,76
52.400001525878906,6.489999771118164,77
52.400001525878906,6.739999771118164,78
52.400001525878906,6.989999771118164,79
52.150001525878906,3.240000009536743,80
52.150001525878906,3.490000009536743,81
52.150001525878906,3.740000009536743,82
52.150001525878906,3.990000009536743,83
52.150001525878906,4.239999771118164,84
52.150001525878906,4.489999771118164,85
52.150001525878906,4.739999771118164,86
52.150001525878906,4.989999771118164,87
52.150001525878906,5.239999771118164,88
52.150001525878906,5.489999771118164,89
52.150001525878906,5.739999771118164,90
52.150001525878906,5.989999771118164,91
52.150001525878906,6.239999771118164,92
52.150001525878906,6.489999771118164,93
52.150001525878906,6.739999771118164,94
52.150001525878906,6.989999771118164,95
51.900001525878906,3.240000009536743,96
51.900001525878906,3.490000009536743,97
51.900001525878906,3.740000009536743,98
51.900001525878906,3.990000009536743,99
51.900001525878906,4.239999771118164,100
51.900001525878906,4.489999771118164,101
51.900001525878906,4.739999771118164,102
51.900001525878906,4.989999771118164,103
51.900001525878906,5.239999771118164,104
51.900001525878906,5.489999771118164,105
51.900001525878906,5.739999771118164,106
51.900001525878906,5.989999771118164,107
51.900001525878906,6.239999771118164,108
51.900001525878906,6.489999771118164,109
51.900001525878906,6.739999771118164,110
51.900001525878906,6.989999771118164,111
51.650001525878906,3.240000009536743,112
51.650001525878906,3.490000009536743,113
51.650001525878906,3.740000009536743,114
51.650001525878906,3.990000009536743,115
51.650001525878906,4.239999771118164,116
51.650001525878906,4.489999771118164,117
51.650001525878906,4.739999771118164,118
51.650001525878906,4.989999771118164,119
51.650001525878906,5.239999771118164,120
51.650001525878906,5.489999771118164,121
51.650001525878906,5.739999771118164,122
51.650001525878906,5.989999771118164,123
51.650001525878906,6.239999771118164,124
51.650001525878906,6.489999771118164,125
51.650001525878906,6.739999771118164,126
51.650001525878906,6.989999771118164,127
51.400001525878906,3.240000009536743,128
51.400001525878906,3.490000009536743,129
51.400001525878906,3.740000009536743,130
51.400001525878906,3.990000009536743,131
51.400001525878906,4.239999771118164,132
51.400001525878906,4.489999771118164,133
51.400001525878906,4.739999771118164,134
51.400001525878906,4.989999771118164,135
51.400001525878906,5.239999771118164,136
51.400001525878906,5.489999771118164,137
51.400001525878906,5.739999771118164,138
51.400001525878906,5.989999771118164,139
51.400001525878906,6.239999771118164,140
51.400001525878906,6.489999771118164,141
51.400001525878906,6.739999771118164,142
51.400001525878906,6.989999771118164,143
51.150001525878906,3.240000009536743,144
51.150001525878906,3.490000009536743,145
51.150001525878906,3.740000009536743,146
51.150001525878906,3.990000009536743,147
51.150001525878906,4.239999771118164,148
51.150001525878906,4.489999771118164,149
51.150001525878906,4.739999771118164,150
51.150001525878906,4.989999771118164,151
51.150001525878906,5.239999771118164,152
51.150001525878906,5.489999771118164,153
51.150001525878906,5.739999771118164,154
51.150001525878906,5.989999771118164,155
51.150001525878906,6.239999771118164,156
51.150001525878906,6.489999771118164,157
51.150001525878906,6.739999771118164,158
51.150001525878906,6.989999771118164,159
50.900001525878906,3.240000009536743,160
50.900001525878906,3.490000009536743,161
50.900001525878906,3.740000009536743,162
50.900001525878906,3.990000009536743,163
50.900001525878906,4.239999771118164,164
50.900001525878906,4.489999771118164,165
50.900001525878906,4.739999771118164,166
50.900001525878906,4.989999771118164,167
50.900001525878906,5.239999771118164,168
50.900001525878906,5.489999771118164,169
50.900001525878906,5.739999771118164,170
50.900001525878906,5.989999771118164,171
50.900001525878906,6.239999771118164,172
50.900001525878906,6.489999771118164,173
50.900001525878906,6.739999771118164,174
50.900001525878906,6.989999771118164,175
